source,target,weights,community
hracso,RexChapman,0.006493506493506494,community_8
globalcitizenln,djkhaled,0.006493506493506494,community_3
globalcitizenln,MTVBaseAfrica,0.006493506493506494,community_3
globalcitizenln,MTV,0.006493506493506494,community_3
martincainacton,afneil,0.006493506493506494,community_5
marknew,ukblm,0.006493506493506494,community_5
marknew,GnasherJew,0.0,community_5
marknew,mishtal,0.0,community_5
markreed1900,Blklivesmatter,0.006493506493506494,community_3
gmefalso,UNOCHA,0.006493506493506494,community_3
gmefalso,UNGeneva,0.006493506493506494,community_3
gmefalso,NRC_Egeland,0.006493506493506494,community_3
marella0411,SadiqKhan,0.006493506493506494,community_5
mariacu80986175,Nigel_Farage,0.006493506493506494,community_5
mariacu80986175,Telegraph,0.006493506493506494,community_5
grahampointer72,AlanWilkes1951,0.006493506493506494,community_5
grahampointer72,BBCCiN,0.006493506493506494,community_5
grahampointer72,ChtyCommission,0.0,community_5
grahampointer72,ChristineEasda1,0.0,community_5
grahampointer72,ChrisLee240,0.0,community_5
grahampointer72,BristolCouncil,0.0,community_5
grahampointer72,Bettib0,0.0,community_5
grahampointer72,BeccyRyan,0.0,community_5
grahampointer72,Barrell7Paul,0.0,community_5
grahampointer72,BBCTheOneShow,0.0,community_5
grahampointer72,BBCCountryfile,0.0,community_5
grahampointer72,DefundBBC,0.0,community_5
grahampointer72,DorsetRebel,0.0,community_5
grahampointer72,FullFact,0.0,community_5
grahampointer72,Eastwood1A1,0.0,community_5
grahampointer72,DrMand1,0.0,community_5
grahampointer72,NormanBrennan,0.0,community_5
grahampointer72,Ngonge69JOHN,0.0,community_5
grahampointer72,MarvinJRees,0.0,community_5
grahampointer72,Manville54,0.0,community_5
grahampointer72,JuliaHB1,0.0,community_5
grahampointer72,JohnCaveAusten,0.0,community_5
grahampointer72,IainDale,0.0,community_5
grahampointer72,Greyfoxp,0.0,community_5
grahampointer72,GMB,0.0,community_5
grahampointer72,ScaramangaJoe,0.0,community_5
grahampointer72,Stebluenose77,0.0,community_5
grahampointer72,ulissemail,0.0,community_5
grahampointer72,tomallencomedy,0.0,community_5
grahampointer72,ronny85400028,0.0,community_5
grahampointer72,penninehiker,0.0,community_5
grahampointer72,andreinawie,0.0,community_5
grahampointer72,afneil,0.0,community_5
gillianinbrief,sainsburys,0.006493506493506494,community_5
gillianinbrief,marksandspencer,0.006493506493506494,community_5
gillianinbrief,coopuk,0.006493506493506494,community_5
gillianinbrief,asda,0.006493506493506494,community_5
gillianinbrief,Tesco,0.006493506493506494,community_5
gillianinbrief,LidlGB,0.006493506493506494,community_5
gillianinbrief,IcelandFoods,0.006493506493506494,community_5
gillianinbrief,Channel4,0.006493506493506494,community_5
gillianinbrief,BekahLegg,0.006493506493506494,community_5
gillianinbrief,AldiUK,0.006493506493506494,community_5
gillianinbrief,waitrose,0.006493506493506494,community_5
maxkindness,NetheryDaniel,0.006493506493506494,community_3
maxkindness,aliciagarza,0.006493506493506494,community_3
matyangelina,cnni,0.006493506493506494,community_3
matyangelina,Smith_JeffreyT,0.006493506493506494,community_3
gigglemama63,nowthisnews,0.006493506493506494,community_8
mayana4l,AJEnglish,0.006493506493506494,community_3
mayana4l,cnni,0.006493506493506494,community_3
mayana4l,Tuundeyy,0.0,community_3
mayana4l,MobilePunch,0.0,community_3
mayana4l,Moyomade___,0.0,community_3
mayana4l,NigeriaGov,0.0,community_3
mayana4l,Olamide,0.0,community_3
mayana4l,PoliceNG,0.0,community_3
mayana4l,Super_Sodiq,0.0,community_3
mayana4l,Wale,0.0,community_3
mayana4l,chancetherapper,0.0,community_3
mayana4l,dareynow,0.0,community_3
mayana4l,djkufre,0.0,community_3
mayana4l,lilbaby4PF,0.0,community_3
mayana4l,pmnewsnigeria,0.0,community_3
mayana4l,MBuhari,0.0,community_3
mayana4l,KevinHart4real,0.0,community_3
mayana4l,GeneralIbadan,0.0,community_3
mayana4l,Dusten_Truce,0.0,community_3
mayana4l,DONJAZZY,0.0,community_3
mayana4l,AnonGeneralWire,0.0,community_3
mayana4l,AdesuaEtomiW,0.0,community_3
mayana4l,AJStream,0.0,community_3
marveloussrvs,bbcquestiontime,0.006493506493506494,community_5
girlwonderau,andrewmichta,0.006493506493506494,community_8
girlwonderau,WSJ,0.006493506493506494,community_8
girlwonderau,MacSmiff,0.006493506493506494,community_8
girlwonderau,AsteadWesley,0.006493506493506494,community_8
girlwonderau,alex_zee,0.0,community_8
girlwonderau,WSJopinion,0.0,community_8
girlwonderau,DaveMillerOPB,0.0,community_8
girlwonderau,DAMikeSchmidt,0.0,community_8
girlwonderau,CommPdx,0.0,community_8
glacispontus,SkyNews,0.006493506493506494,community_5
gl4h1,mbachelet,0.006493506493506494,community_3
gl4h1,EUinUG,0.006493506493506494,community_3
matt_k007,BishopBarron,0.006493506493506494,community_5
matt_k007,GBGundersen,0.006493506493506494,community_5
matt_k007,WeirdEducator,0.006493506493506494,community_5
matt_k007,americamag,0.006493506493506494,community_5
matt_k007,jesuiticalshow,0.006493506493506494,community_5
matt_k007,kevin_ganey,0.006493506493506494,community_5
matt_k007,OlgaMSegura,0.0,community_5
matt_k007,TiaPhD,0.0,community_5
matt_smith73_,BBradley_Mans,0.006493506493506494,community_5
matt_smith73_,darrengrimes_,0.006493506493506494,community_5
greatspiritart,Blklivesmatter,0.006493506493506494,community_3
lyndonroberts20,BBradley_Mans,0.006493506493506494,community_5
lyndonroberts20,ColU_Official,0.006493506493506494,community_5
lyndonroberts20,FA,0.006493506493506494,community_5
lyndonroberts20,MillwallFC,0.006493506493506494,community_5
lyndonroberts20,QPR,0.006493506493506494,community_5
lyndonroberts20,danwootton,0.006493506493506494,community_5
lyndonroberts20,stevenblake92,0.006493506493506494,community_5
lyndonroberts20,talkRADIO,0.006493506493506494,community_5
mad_refugee,AbiyAhmedAli,0.006493506493506494,community_3
maddog4biden,AdWestermann,0.006493506493506494,community_2
maddog4biden,Al_Ka_loid,0.006493506493506494,community_2
maddog4biden,AlivePride,0.006493506493506494,community_2
maddog4biden,CameronBlueWave,0.006493506493506494,community_2
maddog4biden,Joe_Leistman,0.006493506493506494,community_2
maddog4biden,JonesVickyie,0.006493506493506494,community_2
maddog4biden,MichaelEliasso4,0.006493506493506494,community_2
maddog4biden,PukeonTrump,0.006493506493506494,community_2
maddog4biden,bmcarthur17,0.006493506493506494,community_2
maddog4biden,missmcquick,0.006493506493506494,community_2
maddog4biden,osirisleo9,0.006493506493506494,community_2
m37d33,Blklivesmatter,0.006493506493506494,community_3
hasnainakhtar99,antonioguterres,0.006493506493506494,community_3
hasnainakhtar99,UN,0.006493506493506494,community_3
lubambulakizito,SheilahGashumba,0.006493506493506494,community_3
lubambulakizito,Smith_JeffreyT,0.006493506493506494,community_3
manassehmez,AnkundaMusiime,0.006493506493506494,community_3
manassehmez,HEBobiwine,0.006493506493506494,community_3
manassehmez,UgandaEC,0.006493506493506494,community_3
manassehmez,amnesty,0.006493506493506494,community_3
manassehmez,kalz__,0.006493506493506494,community_3
greenpa08377543,UNHumanRights,0.006493506493506494,community_3
greenpa08377543,UN,0.006493506493506494,community_3
greenpa08377543,MussieTesfaye4,0.006493506493506494,community_3
greenpa08377543,Blklivesmatter,0.006493506493506494,community_3
gutshwaz1,LBC,0.006493506493506494,community_5
gwanrogue,MsTooting,0.006493506493506494,community_5
gwanrogue,LibDemPress,0.006493506493506494,community_5
gwanrogue,LibDems,0.0,community_5
gwanrogue,LukeTaylorLD,0.0,community_5
gwanrogue,OWandsworth,0.0,community_5
gwanrogue,Wookie2Mr,0.0,community_5
gwanrogue,MGB79564475,0.0,community_5
gwanrogue,MO5B40,0.0,community_5
gwanrogue,MertonLibDems,0.0,community_5
gwanrogue,opentooting,0.0,community_5
gurjaftwi1,latimes,0.006493506493506494,community_3
gurjaftwi1,KjetilTronvoll,0.006493506493506494,community_3
makhev,Lindarefugee,0.006493506493506494,community_3
makhev,UNPeacekeeping,0.006493506493506494,community_3
jsenyonjo3,Smith_JeffreyT,0.006493506493506494,community_3
jsi10941,JessSeinfeld,0.006493506493506494,community_8
jsi10941,RexChapman,0.006493506493506494,community_8
judyju18,MissAlexjones,0.006493506493506494,community_5
judyju18,BBCTheOneShow,0.006493506493506494,community_5
judyju18,AlexScott,0.006493506493506494,community_5
juezmetropolis,Breaking911,0.006493506493506494,community_3
juezmetropolis,ForeignAffairs,0.006493506493506494,community_3
juezmetropolis,Thomas1774Paine,0.006493506493506494,community_3
juezmetropolis,edi_samira,0.006493506493506494,community_3
juezmetropolis,milleridriss,0.006493506493506494,community_3
juezmetropolis,maddow,0.0,community_3
juezmetropolis,gatewaypundit,0.0,community_3
juezmetropolis,amandadonnell14,0.0,community_3
juezmetropolis,UNGeneva,0.0,community_3
juezmetropolis,RealJamesWoods,0.0,community_3
juezmetropolis,NFL,0.0,community_3
juezmetropolis,DailyMail,0.0,community_3
juezmetropolis,4YrsToday,0.0,community_3
jayeshji,uncknowledge,0.006493506493506494,community_2
jayeshji,justicedems,0.006493506493506494,community_2
jayeshji,LopezLovinLife,0.006493506493506494,community_2
jayeshji,HooverInst,0.006493506493506494,community_2
jayeshji,CNN,0.006493506493506494,community_2
jayeshji,BradBeauregardJ,0.006493506493506494,community_2
jayeshji,IlhanMN,0.0,community_2
jayeshji,glamelegance,0.0,community_2
justtcb1,Blklivesmatter,0.006493506493506494,community_3
justtcb1,hodgetwins,0.006493506493506494,community_3
jamesborn30,Schwarzenegger,0.006493506493506494,community_5
jasonpatrickmu,Mich1971C,0.006493506493506494,community_5
jasonpatrickmu,ITV,0.006493506493506494,community_5
jasonpatrickmu,YourAnonCentral,0.0,community_5
jasonpatrickmu,itvhub,0.0,community_5
jasonpatrickmu,itvnews,0.0,community_5
jasonpatrickmu,Ofcom,0.0,community_5
jasonpatrickmu,LozzaFox,0.0,community_5
jasonpatrickmu,Jason__Watkins,0.0,community_5
jasonpatrickmu,DanielMays9,0.0,community_5
just4tigray,JakeWSimons,0.006493506493506494,community_3
just4tigray,spectator,0.006493506493506494,community_3
johnny_queer,AlivePride,0.006493506493506494,community_2
johnny_queer,BadBradRSR,0.006493506493506494,community_2
johnny_queer,GainesDan,0.006493506493506494,community_2
johnny_queer,HarleyDad731,0.006493506493506494,community_2
johnny_queer,Kismet61,0.006493506493506494,community_2
johnny_queer,Laura_Rachelle_,0.006493506493506494,community_2
johnny_queer,alltranslivesm1,0.006493506493506494,community_2
johnny_queer,bmcarthur17,0.006493506493506494,community_2
johnny_queer,clairermassey,0.006493506493506494,community_2
johnny_queer,fkutrump23,0.006493506493506494,community_2
john_johnsenior,OriginalOllieOK,0.006493506493506494,community_5
john_johnsenior,OwenJones84,0.006493506493506494,community_5
john_johnsenior,Keir_Starmer,0.0,community_5
john_johnsenior,UKLabour,0.0,community_5
john_johnsenior,chelleryn99,0.0,community_5
john_johnsenior,DavidLammy,0.0,community_5
john_johnsenior,DanJarvisMP,0.0,community_5
jenniferselina4,ahrethiOrg,0.006493506493506494,community_3
jenniferselina4,UN,0.006493506493506494,community_3
jenniferselina4,PatrickHeinisc1,0.006493506493506494,community_3
jenniferselina4,EthioHRC,0.006493506493506494,community_3
jenniferselina4,amnesty,0.006493506493506494,community_3
jenniferselina4,hrcoethio,0.006493506493506494,community_3
jenniferselina4,hrw,0.006493506493506494,community_3
jenniferselina4,wdavison10,0.006493506493506494,community_3
jensen4law,politico,0.006493506493506494,community_3
jensen4law,iamcreshanicole,0.006493506493506494,community_3
jensen4law,Patrick72877956,0.006493506493506494,community_3
jensen4law,Blklivesmatter,0.006493506493506494,community_3
jensen4law,DianaChic1,0.0,community_3
jensen4law,MrAndyNgo,0.0,community_3
jesswade,SadiqKhan,0.006493506493506494,community_5
joemjeffrey,London_Cycling,0.006493506493506494,community_5
jhajiyo,almarlatour,0.006493506493506494,community_8
jhajiyo,ZaidJilani,0.006493506493506494,community_8
jhajiyo,WSJopinion,0.006493506493506494,community_8
jhajiyo,WSJ,0.006493506493506494,community_8
jhajiyo,PikettyLeMonde,0.006493506493506494,community_8
jhajiyo,DanHenninger,0.006493506493506494,community_8
jhajiyo,CoHNAOfficial,0.006493506493506494,community_8
jfk_allivestill,politico,0.006493506493506494,community_3
jfk_allivestill,JoeBiden,0.006493506493506494,community_3
jfk_allivestill,Blklivesmatter,0.006493506493506494,community_3
jostoeger,Tinu,0.006493506493506494,community_8
jostoeger,ProtestAccess,0.006493506493506494,community_8
jostoeger,defendpdx,0.0,community_8
jostoeger,OaklandEA,0.0,community_8
jostoeger,JoyAnnReid,0.0,community_8
jostoeger,Kayla_Grey,0.0,community_8
jostoeger,KingZairois,0.0,community_8
jostoeger,LogoTV,0.0,community_8
jostoeger,MackMacTlksBack,0.0,community_8
jostoeger,MauraSirianni,0.0,community_8
jostoeger,RexChapman,0.0,community_8
jostoeger,Snap4Freedom,0.0,community_8
jostoeger,SouthernHomo,0.0,community_8
jostoeger,TSN_Sports,0.0,community_8
jostoeger,The_Pale_H0rse,0.0,community_8
jostoeger,abshir_musa,0.0,community_8
jostoeger,angelicaross,0.0,community_8
jostoeger,JoshuaPotash,0.0,community_8
jostoeger,EconomicSecProj,0.0,community_8
jostoeger,DMVBlackLives,0.0,community_8
jostoeger,Cloutassent,0.0,community_8
jostoeger,BlackTransMedia,0.0,community_8
jostoeger,BlackOrgProject,0.0,community_8
jostoeger,BLMChi,0.0,community_8
jostoeger,11AliveNews,0.0,community_8
jostoeger,blaireerskine,0.0,community_8
jostoeger,r3volutiondaddy,0.0,community_8
jostoeger,rosepinkmoon,0.0,community_8
jostoeger,sunrisebayarea,0.0,community_8
jostoeger,shannonmichele_,0.0,community_8
josh69666733,MarcusRashford,0.006493506493506494,community_5
joshbunyuy,BirgitMSchwarz,0.006493506493506494,community_3
joshbunyuy,hrw,0.006493506493506494,community_3
joshbunyuy,ilariallegro,0.006493506493506494,community_3
josephokpara7,SecPompeo,0.006493506493506494,community_3
josephokpara7,StateDept,0.006493506493506494,community_3
josephokpara7,EU_Commission,0.0,community_3
josephokpara7,ecowas_cedeao,0.0,community_3
josephokpara7,_AfricanUnion,0.0,community_3
josephokpara7,UNHumanRights,0.0,community_3
josephokpara7,UKinNigeria,0.0,community_3
josephokpara7,MaziNnamdiKanu,0.0,community_3
josephokpara7,IsraelinNigeria,0.0,community_3
josephokpara7,EUinNigeria,0.0,community_3
josephokpara7,CFR_org,0.0,community_3
josephokpara7,10DowningStreet,0.0,community_3
kiflom_kb,AUC_MoussaFaki,0.006493506493506494,community_3
kigoziusuf,MTV,0.006493506493506494,community_3
kigoziusuf,MTVBaseAfrica,0.006493506493506494,community_3
kigoziusuf,djkhaled,0.006493506493506494,community_3
kirkmoritz_1to1,BrexitPartridge,0.006493506493506494,community_3
kirkmoritz_1to1,DawnButlerBrent,0.006493506493506494,community_3
kirkmoritz_1to1,FIFAcom,0.006493506493506494,community_3
infinityjpl,ioisours,0.006493506493506494,community_5
infinityjpl,velohistorian,0.006493506493506494,community_5
infinityjpl,simonstill,0.006493506493506494,community_5
infinityjpl,metpoliceuk,0.006493506493506494,community_5
infinityjpl,London_Cycling,0.006493506493506494,community_5
infinityjpl,BoxbikeLondon,0.006493506493506494,community_5
infinityjpl,BBC,0.006493506493506494,community_5
khamaanku,kwameyaoanku,0.006493506493506494,community_8
khamaanku,theebillyporter,0.006493506493506494,community_8
khamaanku,angelicaross,0.006493506493506494,community_8
khamaanku,LaLaMilan,0.006493506493506494,community_8
khamaanku,IamTabithaBrown,0.006493506493506494,community_8
khamaanku,ATT,0.006493506493506494,community_8
infinitelawn,IanWright0,0.006493506493506494,community_5
kgolethapedii,Blklivesmatter,0.006493506493506494,community_3
kidanekidu1,SecBlinken,0.006493506493506494,community_3
kidfromrukiiga,BBCAfrica,0.006493506493506494,community_3
kidfromrukiiga,Msuwonkunda,0.006493506493506494,community_3
illmaticstyles,MaryLTrump,0.006493506493506494,community_8
illi4141,redsarah99,0.006493506493506494,community_5
illi4141,metpoliceuk,0.006493506493506494,community_5
illi4141,cool_grandad,0.006493506493506494,community_5
illi4141,Tamerishe,0.006493506493506494,community_5
illi4141,SpeakerPelosi,0.006493506493506494,community_5
illi4141,Schwarzenegger,0.006493506493506494,community_5
illi4141,Normanjam671,0.006493506493506494,community_5
illi4141,AmmarKazmi_,0.006493506493506494,community_5
illi4141,StephenWadswor2,0.0,community_5
illi4141,stillgray,0.0,community_5
illi4141,rohantalbot,0.0,community_5
illi4141,raphaeldogg,0.0,community_5
illi4141,joejglenton,0.0,community_5
illi4141,SKinnock,0.0,community_5
illi4141,MyArrse,0.0,community_5
illi4141,Lowkey0nline,0.0,community_5
illi4141,IanWright0,0.0,community_5
kristianfromdk,Anfield_king,0.006493506493506494,community_8
kristianfromdk,deaton_cristal,0.006493506493506494,community_8
kristianfromdk,piersmorgan,0.006493506493506494,community_8
kristianfromdk,thehill,0.006493506493506494,community_8
kristianfromdk,JoeBiden,0.0,community_8
kristianfromdk,JodieSweetin,0.0,community_8
kristianfromdk,KellieEhresman,0.0,community_8
kristianfromdk,Mike_Pence,0.0,community_8
kristianfromdk,realDonaldTrump,0.0,community_8
kristianfromdk,ThunderND,0.0,community_8
kristianfromdk,TheCeliaBehar,0.0,community_8
kristianfromdk,RefuseFascismLA,0.0,community_8
idahojoe87,politico,0.006493506493506494,community_3
idahojoe87,Blklivesmatter,0.006493506493506494,community_3
kovichni,StateDept,0.006493506493506494,community_3
kovichni,StateDeptSpox,0.006493506493506494,community_3
kristinresistin,Missin_Florida,0.006493506493506494,community_2
kristinresistin,PhillBiker,0.006493506493506494,community_2
kristinresistin,Rubicon1313,0.006493506493506494,community_2
kristinresistin,SMHeath1,0.006493506493506494,community_2
kristinresistin,SassyAssSister,0.006493506493506494,community_2
kristinresistin,TCRG2012,0.006493506493506494,community_2
kristinresistin,VanessaBnBR,0.006493506493506494,community_2
kristinresistin,WvHannah1,0.006493506493506494,community_2
kristinresistin,bindi34,0.006493506493506494,community_2
kristinresistin,blmtoo1,0.006493506493506494,community_2
kristinresistin,blmtoo2,0.006493506493506494,community_2
kristinresistin,evolv67,0.006493506493506494,community_2
kristinresistin,farrell_nfarl,0.006493506493506494,community_2
kristinresistin,joegmurph,0.006493506493506494,community_2
kristinresistin,jpierni,0.006493506493506494,community_2
kristinresistin,katibug817,0.006493506493506494,community_2
kristinresistin,sergeivote,0.006493506493506494,community_2
kristinresistin,smom_sara,0.006493506493506494,community_2
kristinresistin,PaulDereume,0.006493506493506494,community_2
kristinresistin,MiaDM18,0.006493506493506494,community_2
kristinresistin,MarisolTorresRS,0.006493506493506494,community_2
kristinresistin,1strongrobin,0.006493506493506494,community_2
kristinresistin,3rd_sage,0.006493506493506494,community_2
kristinresistin,ATrumpest,0.006493506493506494,community_2
kristinresistin,AlexaNielsen6,0.006493506493506494,community_2
kristinresistin,BLUE_W0LVERINE,0.006493506493506494,community_2
kristinresistin,BernFost1,0.006493506493506494,community_2
kristinresistin,BlueCollarBret,0.006493506493506494,community_2
kristinresistin,CavitenaA,0.006493506493506494,community_2
kristinresistin,DemNevada,0.006493506493506494,community_2
kristinresistin,DonLew87,0.006493506493506494,community_2
kristinresistin,EmmanuelNaouri,0.006493506493506494,community_2
kristinresistin,Fix8d2022,0.006493506493506494,community_2
kristinresistin,Gdad1,0.006493506493506494,community_2
kristinresistin,Henness87,0.006493506493506494,community_2
kristinresistin,Islandlatte,0.006493506493506494,community_2
kristinresistin,LanceUSA70,0.006493506493506494,community_2
ijb19662,lloyd_rm,0.006493506493506494,community_5
ijb19662,labourlewis,0.006493506493506494,community_5
ijb19662,johnmcdonnellMP,0.006493506493506494,community_5
ijb19662,RLong_Bailey,0.006493506493506494,community_5
ijb19662,Minceirbeoir,0.006493506493506494,community_5
ijb19662,DavidLammy,0.006493506493506494,community_5
ijb19662,Conservatives,0.006493506493506494,community_5
ijb19662,pritipatel,0.006493506493506494,community_5
ijb19662,sajidjavid,0.0,community_5
idfwumr,DailyMailUK,0.006493506493506494,community_5
idespisegqp,sergeivote,0.006493506493506494,community_2
idespisegqp,michelle_spenc,0.006493506493506494,community_2
idespisegqp,doxie53,0.006493506493506494,community_2
idespisegqp,Texy_Liz,0.006493506493506494,community_2
idespisegqp,Samiknowsbest1,0.006493506493506494,community_2
idespisegqp,RitaMacMom,0.006493506493506494,community_2
idespisegqp,RadarResist,0.006493506493506494,community_2
idespisegqp,NancyMo268,0.006493506493506494,community_2
idespisegqp,MichalFutera,0.006493506493506494,community_2
idespisegqp,LouGarza86,0.006493506493506494,community_2
idespisegqp,LSD122070,0.006493506493506494,community_2
idespisegqp,ImpeachTrump012,0.006493506493506494,community_2
idespisegqp,Eathbound420,0.006493506493506494,community_2
idespisegqp,CarlyJA22,0.006493506493506494,community_2
idespisegqp,BLUE_W0LVERINE,0.006493506493506494,community_2
iiamjnr_,BLMLA,0.006493506493506494,community_3
karenbrubin,HayesBrown,0.006493506493506494,community_3
karenbrubin,MSNBCDaily,0.006493506493506494,community_3
jacjack202,travisakers,0.006493506493506494,community_3
kareemawatson,CorrectionsPA,0.006493506493506494,community_8
kareemawatson,DOCSecretary,0.006493506493506494,community_8
kareemawatson,GovernorTomWolf,0.006493506493506494,community_8
kareemawatson,GovernorsOffice,0.006493506493506494,community_8
kareemawatson,JoeBiden,0.006493506493506494,community_8
kareemawatson,PAInsuranceDept,0.006493506493506494,community_8
kareemawatson,TheJusticeDept,0.006493506493506494,community_8
kareemawatson,johnewetzel,0.006493506493506494,community_8
kareemawatson,PennsylvaniaDAs,0.0,community_8
katongolesc9,IMFNews,0.006493506493506494,community_3
katongolesc9,UN,0.006493506493506494,community_3
katongolesc9,antonioguterres,0.006493506493506494,community_3
katongolesc9,nicustefanuta,0.006493506493506494,community_3
katmakespics,GeorgeGascon,0.006493506493506494,community_3
katmakespics,shaunking,0.006493506493506494,community_3
karens_red_pony,MaryLTrump,0.006493506493506494,community_8
karens_red_pony,jglennon1,0.006493506493506494,community_8
katytreverton,SadiqKhan,0.006493506493506494,community_5
kahsay9,UN,0.006493506493506494,community_3
kahsay9,hrw,0.0,community_3
kahsay9,antonioguterres,0.0,community_3
kahsay9,UNOCHA,0.0,community_3
kahsay9,UNHumanRights,0.0,community_3
kahsay9,SenBooker,0.0,community_3
kahsay9,POTUS,0.0,community_3
kahsay9,KamalaHarris,0.0,community_3
kahsay9,JustinTrudeau,0.0,community_3
kahsay9,JosepBorrellF,0.0,community_3
kahsay9,FlGidena,0.0,community_3
kahsay9,EU_Commission,0.0,community_3
kahsay9,Blklivesmatter,0.0,community_3
kevinbturner,RogerPowrTweetr,0.006493506493506494,community_5
kevinbturner,Schwarzenegger,0.006493506493506494,community_5
itskryss,ProfJasmine,0.006493506493506494,community_3
itskryss,ReformLAJails,0.0,community_3
itskryss,WP4BL,0.0,community_3
itskryss,netflix,0.0,community_3
itskryss,chelseahandler,0.0,community_3
itskryss,OsopePatrisse,0.0,community_3
itskryss,JohnathanPerk,0.0,community_3
kay_1773,SkyNews,0.006493506493506494,community_5
iraqundo,realDonaldTrump,0.006493506493506494,community_5
iraqundo,jack,0.006493506493506494,community_5
iraqundo,daniellismore,0.006493506493506494,community_5
nanainthames,DailyMailUK,0.006493506493506494,community_5
nanainthames,TheEconomist,0.006493506493506494,community_5
nanasolidarity,girlsreallyrule,0.006493506493506494,community_8
nankhach__,cvoule,0.006493506493506494,community_3
nankhach__,hrw,0.006493506493506494,community_3
nankhach__,shells_n_petals,0.006493506493506494,community_3
nankhach__,ukblm,0.006493506493506494,community_3
nankhach__,braytonbowman,0.006493506493506494,community_3
nankhach__,amnesty,0.006493506493506494,community_3
nankhach__,allhail_JWoods,0.006493506493506494,community_3
nankhach__,UNHumanRights,0.006493506493506494,community_3
nankhach__,BBCWorld,0.006493506493506494,community_3
nankhach__,Blklivesmatter,0.006493506493506494,community_3
nankhach__,UN,0.006493506493506494,community_3
nastyness61,JoshuaPotash,0.006493506493506494,community_8
nastyness61,theeurbansage,0.0,community_8
nastyness61,iamjermainew,0.0,community_8
nathanhingley,MarcusRashford,0.006493506493506494,community_5
nanelvisfan,FoxNews,0.006493506493506494,community_2
nanelvisfan,G8trz4ever,0.006493506493506494,community_2
nanelvisfan,Paisley_Stokes,0.006493506493506494,community_2
nanelvisfan,RepDeanPhillips,0.006493506493506494,community_2
nanelvisfan,maggiemelhuish,0.006493506493506494,community_2
nanelvisfan,thehill,0.006493506493506494,community_2
nanelvisfan,AndrewMannix,0.0,community_2
nanelvisfan,Helen504,0.0,community_2
nanelvisfan,womensmarch,0.0,community_2
nanelvisfan,usa_nica,0.0,community_2
nanelvisfan,davematt88,0.0,community_2
nanelvisfan,Yamiche,0.0,community_2
nanelvisfan,TG22110,0.0,community_2
nanelvisfan,SteveOnSpeed,0.0,community_2
nanelvisfan,RoyHay7,0.0,community_2
nanelvisfan,PortlandPolice,0.0,community_2
nanelvisfan,Pollitrix,0.0,community_2
nanelvisfan,KJTurnTexasBlue,0.0,community_2
n_a_t_39,HomeDepot,0.006493506493506494,community_2
n_a_t_39,MSNBC,0.0,community_2
mzmayrene,SkyNews,0.006493506493506494,community_5
neera_singh01,BBC,0.006493506493506494,community_3
neera_singh01,BBCiPlayer,0.006493506493506494,community_3
neera_singh01,anton_ferdinand,0.006493506493506494,community_3
neggeb,JosepBorrellF,0.006493506493506494,community_3
neilh1968,MetPoliceEvents,0.006493506493506494,community_5
neilh1968,cjsnowdon,0.006493506493506494,community_5
neilh1968,lienomail,0.0,community_5
neilh1968,abline11,0.0,community_5
neilh1968,OrwellNGoode,0.0,community_5
neilh1968,BBCSport,0.0,community_5
neilh1968,BBCNews,0.0,community_5
electroflesh0,bbc5live,0.006493506493506494,community_5
electroflesh0,SkyNews,0.006493506493506494,community_5
electroflesh0,JuliaHB1,0.006493506493506494,community_5
electroflesh0,BBCSounds,0.006493506493506494,community_5
electroflesh0,SayeedaWarsi,0.0,community_5
neoherodotus,Pravduh15,0.006493506493506494,community_5
neoherodotus,RNCResearch,0.006493506493506494,community_5
neoherodotus,jack,0.006493506493506494,community_5
neoherodotus,officialmcafee,0.006493506493506494,community_5
nepthalieballe1,Blklivesmatter,0.006493506493506494,community_3
nepthalieballe1,hodgetwins,0.006493506493506494,community_3
emahbea,OwenJones84,0.006493506493506494,community_5
emahbea,Keir_Starmer,0.006493506493506494,community_5
ellispalmer94,bbcworldservice,0.006493506493506494,community_3
ellispalmer94,RichPreston,0.006493506493506494,community_3
ellispalmer94,RTERadio1Extra,0.006493506493506494,community_3
ellispalmer94,JoFloto,0.006493506493506494,community_3
ellispalmer94,BBCNewshour,0.006493506493506494,community_3
ell_nufc,AF632,0.006493506493506494,community_8
elittlesinc,DwightMarshal19,0.006493506493506494,community_3
elittlesinc,Blklivesmatter,0.006493506493506494,community_3
msmarksteel,_mattpiper,0.006493506493506494,community_5
msmarksteel,LozzaFox,0.0,community_5
eseri14,lilimobeth,0.006493506493506494,community_3
eseri14,JosephSenyonjo3,0.006493506493506494,community_3
eseri14,EUinUG,0.006493506493506494,community_3
eseri14,EUParl_EN,0.006493506493506494,community_3
mrsjanerace,AngelaRayner,0.006493506493506494,community_5
mrsjanerace,Keir_Starmer,0.006493506493506494,community_5
mrsjanerace,benjaminbutter,0.0,community_5
ethio_2020,UNPeacekeeping,0.006493506493506494,community_3
ethio_2020,POTUS,0.006493506493506494,community_3
ethio_2020,Oprah,0.006493506493506494,community_3
ethio_2020,MichelleObama,0.006493506493506494,community_3
ethio_2020,LindaT_G,0.006493506493506494,community_3
ethio_2020,JustinTrudeau,0.006493506493506494,community_3
ethio_2020,Hagos4Tigray,0.006493506493506494,community_3
ethio_2020,GideyLwam,0.006493506493506494,community_3
ethio_2020,Blklivesmatter,0.006493506493506494,community_3
