,username_mittente,id_mittente,username_ricevente,id_ricevente,quarter,weights
717,ayrinweloveyou,1296522988838363137,BLACKPINK,1273850774380883975,4,0.07936507936507936
718,jenniferclmn,2218000892,DanaBashCNN,108617810,4,0.07936507936507936
719,ballcheese3,1357272213871878152,NBCNews,14173315,4,0.07936507936507936
720,djblackzitoun,1166582221039386626,Genn_Scog,2350442972,4,0.07936507936507936
721,djblackzitoun,1166582221039386626,Ghassanayial,1261015425447583744,4,0.07936507936507936
722,djblackzitoun,1166582221039386626,Guyatt671,627015489,4,0.07936507936507936
723,djblackzitoun,1166582221039386626,HARRYS1DEMPIRE,2387715942,4,0.07936507936507936
724,ayrinweloveyou,1296522988838363137,goldengateblond,15576928,4,0.07936507936507936
725,try4freedom2,1218934427000156160,Blklivesmatter,1604931252,4,0.07936507936507936
726,djblackzitoun,1166582221039386626,IfbSdv,1183083984772911104,4,0.07936507936507936
727,braincures,831903566088507393,thenosm,132612902,4,0.07936507936507936
728,netfire4,2460328410,DefundSFPDnow,1274947724001964033,4,0.07936507936507936
729,djblackzitoun,1166582221039386626,Kamel11821020,923501860752969728,4,0.07936507936507936
730,braincures,831903566088507393,DrDaniJackson,1149156679159865345,4,0.07936507936507936
731,djblackzitoun,1166582221039386626,LudmilaKliegl,1079857984048648197,4,0.07936507936507936
732,armada_jasonv,268975076,PaulDereume,2402915880,4,0.07936507936507936
733,ethiopianreal,1329287309817040897,Blklivesmatter,1604931252,4,0.07936507936507936
734,menchumfalls,1330893033307561986,iffat9,281066405,4,0.07936507936507936
735,safikhanmagical,1177579542573137921,AdvaitaKala,159253357,4,0.07936507936507936
736,braincures,831903566088507393,AnnMCairns,2386351941,4,0.07936507936507936
737,blakandblack,225779417,ISJAMelb,4507280717,4,0.07936507936507936
738,djblackzitoun,1166582221039386626,AmiraWalla2,1109418694961258497,4,0.07936507936507936
739,menchumfalls,1330893033307561986,chabajong,2351709186,4,0.07936507936507936
740,blakandblack,225779417,ABCIndigenous,23377444,4,0.07936507936507936
741,blakandblack,225779417,IsaacNellist,2922737084,4,0.07936507936507936
742,cnkamngo,1000744188592513030,CAF_Online,820521182,4,0.07936507936507936
743,ayrinweloveyou,1296522988838363137,tiktok_us,2401980110,4,0.07936507936507936
744,djblackzitoun,1166582221039386626,Bilalurtheonly,559219402,4,0.07936507936507936
745,mady262,137090588,ShaiReshef,21413547,4,0.07936507936507936
746,menchumfalls,1330893033307561986,dbahtila,824625626397171713,4,0.07936507936507936
747,djblackzitoun,1166582221039386626,Carlaxa63784237,1225908184927424512,4,0.07936507936507936
748,menchumfalls,1330893033307561986,BBCAfrica,36670025,4,0.07936507936507936
749,djblackzitoun,1166582221039386626,CaroHasim,1342844196953206789,4,0.07936507936507936
750,djblackzitoun,1166582221039386626,Cassandra_Jully,1061036753191137281,4,0.07936507936507936
751,jean46055280,1302667218480758784,guardian,87818409,4,0.07936507936507936
752,navy30vet,1226646093087285249,Jill_Jorgensen,325663495,4,0.07936507936507936
753,trumpmurderer,1158393958504026112,espn,2557521,4,0.07936507936507936
754,braincures,831903566088507393,AcademicDilemma,1284014733260136448,4,0.07936507936507936
755,navy30vet,1226646093087285249,ContiCook,2898743100,4,0.07936507936507936
756,armada_jasonv,268975076,bmcarthur17,1118019922108370945,4,0.07936507936507936
757,ayrinweloveyou,1296522988838363137,strongblacklead,955647765408722945,4,0.07936507936507936
758,djblackzitoun,1166582221039386626,TheLadyDyan,1400274566,4,0.07936507936507936
759,blakandblack,225779417,noplaceforsheep,233343317,4,0.07936507936507936
760,bigdaddio29,233000837,TheWalkingDead,14724725,4,0.07936507936507936
761,ayrinweloveyou,1296522988838363137,MaxKennerly,16369805,4,0.07936507936507936
762,blakandblack,225779417,NITV,34200840,4,0.07936507936507936
763,iloveyoumma,476283130,TIME,14293310,4,0.07936507936507936
764,justpersnickety,516759358,LACoSheriff,1067499378175238144,4,0.07936507936507936
765,tekwhiz,157873757,saferprint,112934639,4,0.07936507936507936
766,realamadioha,1207058116803727361,Sebastien_Nadot,1524756601,4,0.07936507936507936
767,afroelland29,1199306358673330178,Keir_Starmer,2425571623,4,0.07936507936507936
768,cnkamngo,1000744188592513030,SenatorLankford,225921757,4,0.07936507936507936
769,blakandblack,225779417,Vic_Rollison,139328853,4,0.07936507936507936
770,iloveyoumma,476283130,realDonaldTrump,25073877,4,0.07936507936507936
771,blakandblack,225779417,TreatyNow,2957723874,4,0.07936507936507936
772,littleninjauk,975395073230811136,RMRsToo,1291656381725016064,4,0.07936507936507936
773,diggychiz_21,394480399,Blklivesmatter,1604931252,4,0.07936507936507936
774,personalgezus,911409775,TheDemocrats,14377605,4,0.07936507936507936
775,beharmaurice,1344511603505557504,Luisa1Queen,177358845,4,0.07936507936507936
776,jenniferclmn,2218000892,kaitlancollins,180107694,4,0.07936507936507936
777,beharmaurice,1344511603505557504,MarEthr,64845075,4,0.07936507936507936
778,tadelkiros,1303800634941100033,Blklivesmatter,1604931252,4,0.07936507936507936
779,jenniferclmn,2218000892,jimsciutto,22129280,4,0.07936507936507936
780,beharmaurice,1344511603505557504,Mert93D,3300514391,4,0.07936507936507936
781,missionaryblmm,753187516887527424,TyrodTaylor,26229939,4,0.07936507936507936
782,beharmaurice,1344511603505557504,jasmine50012486,1223673897675116560,4,0.07936507936507936
783,blakandblack,225779417,NEILDav80815508,1121282413496156160,4,0.07936507936507936
784,djblackzitoun,1166582221039386626,veronicamadel,756753201454514176,4,0.07936507936507936
785,mimitexasangel,543761210,ProudSocialist,755057897583804416,4,0.07936507936507936
786,meklittn,1326545247971598336,CNN,759251,4,0.07936507936507936
787,beharmaurice,1344511603505557504,Efrain0k,824344298036531201,4,0.07936507936507936
788,beharmaurice,1344511603505557504,ganseykid,986289980468318208,4,0.07936507936507936
789,missionaryblmm,753187516887527424,nflnetwork,19362299,4,0.07936507936507936
790,ayrinweloveyou,1296522988838363137,MTVNEWS,40076725,4,0.07936507936507936
791,ayrinweloveyou,1296522988838363137,TheTraeYoung,2842841126,4,0.07936507936507936
792,ayrinweloveyou,1296522988838363137,TheRock,250831586,4,0.07936507936507936
793,pearsondavis3,1331335714206855168,Brussels_hub,953631478755266560,4,0.07936507936507936
794,seanykane,24161453,AdamMcKola,26145732,4,0.07936507936507936
795,pearsondavis3,1331335714206855168,FlandersTrade,136336855,4,0.07936507936507936
796,braincures,831903566088507393,wef,5120691,4,0.07936507936507936
797,seanykane,24161453,Cam_Watters,482791021,4,0.07936507936507936
798,meklittn,1326545247971598336,LindaT_G,737402868076969984,4,0.07936507936507936
799,littleninjauk,975395073230811136,Lizzieredhair,4595001438,4,0.07936507936507936
800,djblackzitoun,1166582221039386626,saulastam,1478762478,4,0.07936507936507936
801,blakandblack,225779417,RightsLGBTI,899012530281922560,4,0.07936507936507936
802,blakandblack,225779417,WiradjuriW,1211501366633328641,4,0.07936507936507936
803,beharmaurice,1344511603505557504,HARRYS1DEMPIRE,2387715942,4,0.07936507936507936
804,ayrinweloveyou,1296522988838363137,Prettyboyfredo,611848373,4,0.07936507936507936
805,jenniferclmn,2218000892,TiffanyDCross,200846651,4,0.07936507936507936
806,mchwatson,824704711274201088,TheAmandaGorman,2569743630,4,0.07936507936507936
807,littleninjauk,975395073230811136,MicheleRagusa6,1317970962994921474,4,0.07936507936507936
808,ayrinweloveyou,1296522988838363137,TSM_ZexRow,1072174350734811138,4,0.07936507936507936
809,missionaryblmm,753187516887527424,TomBrady,1108050829393707008,4,0.07936507936507936
810,meklittn,1326545247971598336,DavidMalpassWBG,1113157792125386752,4,0.07936507936507936
811,realamadioha,1207058116803727361,LindaT_G,737402868076969984,4,0.07936507936507936
812,ayrinweloveyou,1296522988838363137,NICKIMINAJ,35787166,4,0.07936507936507936
813,beharmaurice,1344511603505557504,RoadBrook,240721291,4,0.07936507936507936
814,beharmaurice,1344511603505557504,oce2005,2252638299,4,0.07936507936507936
815,littleninjauk,975395073230811136,simonjcalvert,241068111,4,0.07936507936507936
816,missionaryblmm,753187516887527424,JoeBiden,939091,4,0.07936507936507936
817,ayrinweloveyou,1296522988838363137,NatGeo,17471979,4,0.07936507936507936
818,philipsuttonwi1,1266598922971082752,EricTrump,39349894,4,0.07936507936507936
819,beharmaurice,1344511603505557504,RobertPage68,1143012143035551744,4,0.07936507936507936
820,blakandblack,225779417,SenatorDodson,954263782070484992,4,0.07936507936507936
821,beharmaurice,1344511603505557504,nealhailey,15745485,4,0.07936507936507936
822,wadecountyjr1,1295477117304569856,KLoeffler,29495695,4,0.07936507936507936
823,meklittn,1326545247971598336,EthioHRC,836138996325560321,4,0.07936507936507936
824,missionaryblmm,753187516887527424,Jaboowins,1455032653,4,0.07936507936507936
825,info4u2know,47725408,thehill,1917731,4,0.07936507936507936
826,missionaryblmm,753187516887527424,Chargers,713143,4,0.07936507936507936
827,awet_gr,564011506,_AfricanUnion,145935897,4,0.07936507936507936
828,awet_gr,564011506,antonioguterres,811229675758505984,4,0.07936507936507936
829,justin_4america,24004171,thehill,1917731,4,0.07936507936507936
830,realamadioha,1207058116803727361,Anonwatch47374,3303114614,4,0.07936507936507936
831,amandah64987614,1295069778361671683,GovTimWalz,1064603540956565504,4,0.07936507936507936
832,mejust98492191,540993697,DonaldJTrumpJr,39344374,4,0.07936507936507936
833,realamadioha,1207058116803727361,ABlinken,635716830,4,0.07936507936507936
834,littleninjauk,975395073230811136,one_lewisham,1295106765646901249,4,0.07936507936507936
835,beharmaurice,1344511603505557504,leilasbsantos,323538412,4,0.07936507936507936
836,safikhanmagical,1177579542573137921,ShashiTharoor,24705126,4,0.07936507936507936
837,awet_gr,564011506,AU_Chergui,3246299927,4,0.07936507936507936
838,blakandblack,225779417,Tiddapage,1121999566289555456,4,0.07936507936507936
839,awet_gr,564011506,NorwayMFA,966113328,4,0.07936507936507936
840,the_honest_fan,934994141754245121,AndrewBrandt,19750789,4,0.07936507936507936
841,petefromhaynsw,251440033,chrissmithonair,302574863,4,0.07936507936507936
842,realamadioha,1207058116803727361,KamalaHarris,30354991,4,0.07936507936507936
843,ayrinweloveyou,1296522988838363137,MollyJongFast,14298769,4,0.07936507936507936
844,littleninjauk,975395073230811136,grantshapps,14104027,4,0.07936507936507936
845,petefromhaynsw,251440033,corybernardi,80965423,4,0.07936507936507936
846,beharmaurice,1344511603505557504,jhonky33,188919709,4,0.07936507936507936
847,kaichansand,233116537,NewsDayZimbabwe,123875667,4,0.07936507936507936
848,beharmaurice,1344511603505557504,jrafael01_,864975917919162368,4,0.07936507936507936
849,blakandblack,225779417,ShutYouthPrison,781039927786086400,4,0.07936507936507936
850,beharmaurice,1344511603505557504,jrmtm50,168726813,4,0.07936507936507936
851,missionaryblmm,753187516887527424,NFL,19426551,4,0.07936507936507936
852,realamadioha,1207058116803727361,EmmanuelMacron,1976143068,4,0.07936507936507936
853,northknife,773280774556684288,SkySportsNews,108568373,4,0.07936507936507936
854,ayrinweloveyou,1296522988838363137,lildurk,64571585,4,0.07936507936507936
855,jenniferclmn,2218000892,brikeilarcnn,46817943,4,0.07936507936507936
856,unitedafrican1,1340550079908880384,hrw,14700316,4,0.07936507936507936
857,pearsondavis3,1331335714206855168,AWEX_Belgium,377885303,4,0.07936507936507936
858,safikhanmagical,1177579542573137921,RiaRevealed,135848667,4,0.07936507936507936
859,djblackzitoun,1166582221039386626,robtropper,3398691107,4,0.07936507936507936
860,blakandblack,225779417,Michz45,814569598842306560,4,0.07936507936507936
861,djblackzitoun,1166582221039386626,YYOOUUSSU,1052657368129929216,4,0.07936507936507936
862,meklittn,1326545247971598336,amnesty,18213483,4,0.07936507936507936
863,beharmaurice,1344511603505557504,201cleo1,1157312628773064706,4,0.07936507936507936
864,flightofinquiry,330439052,BerniceKing,54617733,4,0.07936507936507936
865,redberetsm4all,945012234215755776,WholeWashington,817750033189638144,4,0.07936507936507936
866,blakandblack,225779417,OzWalds1,964964849263366144,4,0.07936507936507936
867,blakandblack,225779417,kim66690354,1098462321419051013,4,0.07936507936507936
868,cnkamngo,1000744188592513030,SenateForeign,1121114158907428866,4,0.07936507936507936
869,djblackzitoun,1166582221039386626,Zanza79258876,1313663718329405440,4,0.07936507936507936
870,ayrinweloveyou,1296522988838363137,RayNarvaezJr,6243142,4,0.07936507936507936
871,meklittn,1326545247971598336,USUN,249677516,4,0.07936507936507936
872,meklittn,1326545247971598336,UN_Women,17137628,4,0.07936507936507936
873,recalldurken,1268522255199301632,washingtonpost,2467791,4,0.07936507936507936
874,meklittn,1326545247971598336,UNReliefChief,2978526405,4,0.07936507936507936
875,hisey_mike,2760961457,mtgreenee,826065164504006657,4,0.07936507936507936
876,recalldurken,1268522255199301632,SeattlePD,25101704,4,0.07936507936507936
877,whok95,846074965132640256,christomlin,41135782,4,0.07936507936507936
878,djblackzitoun,1166582221039386626,arshadk90774920,1224237140864851968,4,0.07936507936507936
879,meklittn,1326545247971598336,UKUN_NewYork,145746533,4,0.07936507936507936
880,djblackzitoun,1166582221039386626,fJnRDcc4ZQxs,3407617893,4,0.07936507936507936
881,ayrinweloveyou,1296522988838363137,LILUZIVERT,1599608046,4,0.07936507936507936
882,djblackzitoun,1166582221039386626,YUcuoDydRuZKyT3,1087565052541063169,4,0.07936507936507936
883,dcfairbank,55679493,CoriBush,4696552878,4,0.07936507936507936
884,peacemirembe6,1344455723330142208,HillaryTaylorVI,352285526,4,0.07936507936507936
885,mendacityabout,1214332430301007872,louisvuittonfly,1233764070089773056,4,0.07936507936507936
886,bigdaddio29,233000837,RegularJoeGee,710638359098433536,4,0.07936507936507936
887,anthonydipaola2,2460879043,SYFY,18957524,4,0.07936507936507936
888,soloyochapin,93071854,ProjectLincoln,1205226529455632385,4,0.07936507936507936
889,mejust98492191,540993697,GaRepublicans,74482441,4,0.07936507936507936
890,blakandblack,225779417,michaelpurvis64,3141635426,4,0.07936507936507936
891,djblackzitoun,1166582221039386626,Titas37,4863045456,4,0.07936507936507936
892,blakandblack,225779417,LaLegale,294292505,4,0.07936507936507936
893,iamtsega,1150427874110971904,hrw,14700316,4,0.07936507936507936
894,ayrinweloveyou,1296522988838363137,rickeythompson,2316574530,4,0.07936507936507936
895,bigdaddio29,233000837,EnterHacker,1063822984916295685,4,0.07936507936507936
896,blakandblack,225779417,LesStonehouse,1108565574,4,0.07936507936507936
897,ricksydney,213132098,thehill,1917731,4,0.07936507936507936
898,netfire4,2460328410,SveneLim,973433350219120640,4,0.07936507936507936
899,netfire4,2460328410,TheMarinaTimes,746445728587755520,4,0.07936507936507936
900,bigdaddio29,233000837,CoreyHobbsEcho,2825345984,4,0.07936507936507936
901,djblackzitoun,1166582221039386626,UhaHJy3x6iodXzp,1133582804808347648,4,0.07936507936507936
902,blakandblack,225779417,mairzy3039,2931645236,4,0.07936507936507936
903,djblackzitoun,1166582221039386626,WALLI27,378913654,4,0.07936507936507936
904,mattical69,14501644,RepMTG,1344356576786866176,4,0.07936507936507936
905,djblackzitoun,1166582221039386626,WomanMother1,1054798882545324032,4,0.07936507936507936
906,recalldurken,1268522255199301632,CBSNews,15012486,4,0.07936507936507936
907,ayrinweloveyou,1296522988838363137,KidCudi,243287822,4,0.07936507936507936
908,ayrinweloveyou,1296522988838363137,jaketapper,14529929,4,0.07936507936507936
909,djblackzitoun,1166582221039386626,m_studart,2812695329,4,0.07936507936507936
910,blakandblack,225779417,RachelQuayle08,1635500544,4,0.07936507936507936
911,northknife,773280774556684288,PFA,353629366,4,0.07936507936507936
912,djblackzitoun,1166582221039386626,italianostyle2,4475590517,4,0.07936507936507936
913,djblackzitoun,1166582221039386626,limaRlove,474409162,4,0.07936507936507936
914,menchumfalls,1330893033307561986,EU_Commission,157981564,4,0.07936507936507936
915,ayrinweloveyou,1296522988838363137,ossoff,521747968,4,0.07936507936507936
916,beharmaurice,1344511603505557504,Donnattina,895495625734733824,4,0.07936507936507936
917,blakandblack,225779417,MigalooAllies,3102707191,4,0.07936507936507936
918,realamadioha,1207058116803727361,lukoilrus,237869065,4,0.07936507936507936
919,blakandblack,225779417,alex_bainbridge,96053124,4,0.07936507936507936
920,peacemirembe6,1344455723330142208,UNWatch,83435676,4,0.07936507936507936
921,whok95,846074965132640256,GMA,22650211,4,0.07936507936507936
922,djblackzitoun,1166582221039386626,marinavibu609g,1305660768956841984,4,0.07936507936507936
923,mimitexasangel,543761210,JoeBiden,939091,4,0.07936507936507936
924,jenniferclmn,2218000892,malcolmkenyatta,2729615444,4,0.07936507936507936
925,ayrinweloveyou,1296522988838363137,Tinashe,16234029,4,0.07936507936507936
926,blakandblack,225779417,MorpheusBeing,3007815702,4,0.07936507936507936
927,beharmaurice,1344511603505557504,EdgarALagos1,1261043390696882182,4,0.07936507936507936
928,beharmaurice,1344511603505557504,EdgarAlbertola6,1317919330747748355,4,0.07936507936507936
929,ayrinweloveyou,1296522988838363137,nytimes,807095,4,0.07936507936507936
930,dcfairbank,55679493,RoseAnnDeMoro,573842268,4,0.07936507936507936
931,ugotgod,79838661,BlackVotersMtr,769201334054707201,4,0.07936507936507936
932,blakandblack,225779417,MFWitches,2277445532,4,0.07936507936507936
933,blakandblack,225779417,dicwc,1738210568,4,0.07936507936507936
934,peacemirembe6,1344455723330142208,UN,14159148,4,0.07936507936507936
935,safikhanmagical,1177579542573137921,VoiceofRita,1106290588754821120,4,0.07936507936507936
936,blakandblack,225779417,favfavalore,1046899810287071232,4,0.07936507936507936
937,beharmaurice,1344511603505557504,Bella_Ely_,944614598388396033,4,0.07936507936507936
938,northknife,773280774556684288,FIFAcom,140070953,4,0.07936507936507936
939,menchumfalls,1330893033307561986,EmmanuelMacron,1976143068,4,0.07936507936507936
940,whok95,846074965132640256,ThomasRhett,75449249,4,0.07936507936507936
941,survivor_johns,459084679,Blklivesmatter,1604931252,4,0.047619047619047616
942,safikhanmagical,1177579542573137921,ZeeNewsEnglish,18071358,4,0.047619047619047616
943,menchumfalls,1330893033307561986,ComfortKonfor,889009111249154048,4,0.047619047619047616
944,ayrinweloveyou,1296522988838363137,wojespn,50323173,4,0.047619047619047616
945,ayrinweloveyou,1296522988838363137,wwwbigbaldhead,25460615,4,0.047619047619047616
946,ayrinweloveyou,1296522988838363137,youtubemusic,880142286176231425,4,0.047619047619047616
947,safikhanmagical,1177579542573137921,declanwalsh,21734241,4,0.047619047619047616
948,magafan91,3219688606,CNN,759251,4,0.047619047619047616
949,ayrinweloveyou,1296522988838363137,yungblud,1693633363,4,0.047619047619047616
950,flightofinquiry,330439052,DrTJGoldenEsq,746791221188694017,4,0.047619047619047616
951,ayrinweloveyou,1296522988838363137,rmayemsinger,372563164,4,0.047619047619047616
952,blakandblack,225779417,Julieoz836,142844200,4,0.047619047619047616
953,ayrinweloveyou,1296522988838363137,madisonbeer,233183631,4,0.047619047619047616
954,ayrinweloveyou,1296522988838363137,lindsaywise,37865281,4,0.047619047619047616
955,ayrinweloveyou,1296522988838363137,lilbaby4PF,816412233488015360,4,0.047619047619047616
956,blakandblack,225779417,MpBev,1124136055668535296,4,0.047619047619047616
957,blakandblack,225779417,MeganKrakouer,1236656724855013377,4,0.047619047619047616
958,blakandblack,225779417,JonesHowdareyou,198296897,4,0.047619047619047616
959,survivor_johns,459084679,kelliwardaz,359403242,4,0.047619047619047616
960,survivor_johns,459084679,UgonnaMario,945823101589360641,4,0.047619047619047616
961,ayrinweloveyou,1296522988838363137,msdanifernandez,874913006,4,0.047619047619047616
962,safikhanmagical,1177579542573137921,ValaAfshar,259725229,4,0.047619047619047616
963,safikhanmagical,1177579542573137921,linzsports,105707045,4,0.047619047619047616
964,survivor_johns,459084679,PortlandPolice,14604442,4,0.047619047619047616
965,flightofinquiry,330439052,melmeldc,35964024,4,0.047619047619047616
966,menchumfalls,1330893033307561986,DabneyYerima,2864112725,4,0.047619047619047616
967,blakandblack,225779417,Judith54Nunn,2337866346,4,0.047619047619047616
968,ayrinweloveyou,1296522988838363137,wizkhalifa,20322929,4,0.047619047619047616
969,blakandblack,225779417,MegaphoneAU,3282060606,4,0.047619047619047616
970,ayrinweloveyou,1296522988838363137,sza,256883252,4,0.047619047619047616
971,safikhanmagical,1177579542573137921,bainjal,89732309,4,0.047619047619047616
972,safikhanmagical,1177579542573137921,kerrywashington,205302299,4,0.047619047619047616
973,safikhanmagical,1177579542573137921,ZeeNews,461841349,4,0.047619047619047616
974,blakandblack,225779417,NarelleMacPher1,1082965391276535808,4,0.047619047619047616
975,flightofinquiry,330439052,NAACP,44988185,4,0.047619047619047616
976,blakandblack,225779417,KingLouisRocks,1131149588780310528,4,0.047619047619047616
977,safikhanmagical,1177579542573137921,garthbrooks,1337291258,4,0.047619047619047616
978,blakandblack,225779417,JacyntaKrakouer,731373466654367744,4,0.047619047619047616
979,ayrinweloveyou,1296522988838363137,mayawiley,96675300,4,0.047619047619047616
980,susanmellis,44333879,BBCPanorama,15944663,4,0.047619047619047616
981,sonofafrica0725,823901719583137792,Blklivesmatter,1604931252,4,0.047619047619047616
982,b1sandiego1,1285790551153848320,Blklivesmatter,1604931252,4,0.047619047619047616
983,menchumfalls,1330893033307561986,CNN,759251,4,0.047619047619047616
984,beharmaurice,1344511603505557504,Chrissy_Clarke,351638159,4,0.047619047619047616
985,meklittn,1326545247971598336,NorwayUN,255628022,4,0.047619047619047616
986,meklittn,1326545247971598336,MussieTesfaye4,1287275739604279299,4,0.047619047619047616
987,meklittn,1326545247971598336,MickeyRaya,373025425,4,0.047619047619047616
988,beharmaurice,1344511603505557504,DrNikolova_Rumi,987148809561141248,4,0.047619047619047616
989,meklittn,1326545247971598336,MichelleObama,409486555,4,0.047619047619047616
990,beharmaurice,1344511603505557504,Edward733,317113519,4,0.047619047619047616
991,meklittn,1326545247971598336,Lindarefugee,1331193013385764868,4,0.047619047619047616
992,mchwatson,824704711274201088,Kaepernick7,45055696,4,0.047619047619047616
993,seanykane,24161453,Lazio_Lover,1266592891385925638,4,0.047619047619047616
994,meklittn,1326545247971598336,LaurenBinDC,404211504,4,0.047619047619047616
995,meklittn,1326545247971598336,LaetitiaBader,383734017,4,0.047619047619047616
996,beharmaurice,1344511603505557504,Hsnklil,794500863792467969,4,0.047619047619047616
997,beharmaurice,1344511603505557504,Lauraterez,1246584834052538368,4,0.047619047619047616
998,beharmaurice,1344511603505557504,Leiluna9,1283055054673661953,4,0.047619047619047616
999,meklittn,1326545247971598336,JimInhofe,7270292,4,0.047619047619047616
1000,beharmaurice,1344511603505557504,LuisMiguelClav1,605369179,4,0.047619047619047616
1001,meklittn,1326545247971598336,RAbdiAnalyst,710425811925471232,4,0.047619047619047616
1002,beharmaurice,1344511603505557504,BenavidesAldana,84464673,4,0.047619047619047616
1003,funnymonkeyb0i,918599084293967872,pizzagogo,363327196,4,0.047619047619047616
1004,meklittn,1326545247971598336,WHO,14499829,4,0.047619047619047616
1005,bigdaddio29,233000837,BarbarasueW,1323297763963080704,4,0.047619047619047616
1006,meklittn,1326545247971598336,bruckebede,705497131,4,0.047619047619047616
1007,biafranknight,1323202598036508672,firstladyship,201237617,4,0.047619047619047616
1008,biafranknight,1323202598036508672,UKParliament,6467332,4,0.047619047619047616
1009,meklittn,1326545247971598336,Yohannes_v,495162776,4,0.047619047619047616
1010,biafranknight,1323202598036508672,BelgiumMFA,380824639,4,0.047619047619047616
1011,biafranknight,1323202598036508672,AfamDeluxo,159638969,4,0.047619047619047616
1012,meklittn,1326545247971598336,USEmbassyAddis,2438067822,4,0.047619047619047616
1013,meklittn,1326545247971598336,SAdamsR2P,372350619,4,0.047619047619047616
1014,beharmaurice,1344511603505557504,Angel_sdv1,1315895708487241728,4,0.047619047619047616
1015,meklittn,1326545247971598336,UNICEFUSA,7383122,4,0.047619047619047616
1016,mauddib8,1181684004266954760,Chrisviews43,3157991459,4,0.047619047619047616
1017,beharmaurice,1344511603505557504,Annie22462736,1145512479948193793,4,0.047619047619047616
1018,meklittn,1326545247971598336,StateDept,9624742,4,0.047619047619047616
1019,meklittn,1326545247971598336,SenatorLankford,225921757,4,0.047619047619047616
1020,meklittn,1326545247971598336,SenBooker,2167097881,4,0.047619047619047616
1021,bekindalwayzz,1049419045160853506,Osceolaschools,67372176,4,0.047619047619047616
1022,meklittn,1326545247971598336,JakeWSimons,104256824,4,0.047619047619047616
1023,beharmaurice,1344511603505557504,ME_1o,697019590203863040,4,0.047619047619047616
1024,meklittn,1326545247971598336,BeniamTewolde,1325820331651641344,4,0.047619047619047616
1025,beharmaurice,1344511603505557504,kathybaker1965,599323844,4,0.047619047619047616
1026,beharmaurice,1344511603505557504,italianostyle2,4475590517,4,0.047619047619047616
1027,beharmaurice,1344511603505557504,italianostyle1,4410614675,4,0.047619047619047616
1028,beharmaurice,1344511603505557504,glenton123,4738598362,4,0.047619047619047616
1029,meklittn,1326545247971598336,Brice_Fodda,1851699391,4,0.047619047619047616
1030,beharmaurice,1344511603505557504,ednadesenzi,742061871063289857,4,0.047619047619047616
1031,beharmaurice,1344511603505557504,eReferenceDesk,2323150141,4,0.047619047619047616
1032,beharmaurice,1344511603505557504,doc_mazz,1203155376214032385,4,0.047619047619047616
1033,beharmaurice,1344511603505557504,marinavibu609g,1305660768956841984,4,0.047619047619047616
1034,meklittn,1326545247971598336,BBCWorld,742143,4,0.047619047619047616
1035,beharmaurice,1344511603505557504,bella_xp,932692563626283008,4,0.047619047619047616
1036,beharmaurice,1344511603505557504,aUri_kLaU,921535712,4,0.047619047619047616
1037,beharmaurice,1344511603505557504,Xeyna2,4258192031,4,0.047619047619047616
1038,mejust98492191,540993697,joncoopertweets,27493883,4,0.047619047619047616
1039,mejust98492191,540993697,KMCRadio,17936949,4,0.047619047619047616
1040,beharmaurice,1344511603505557504,Tess_2020,1251441160117248000,4,0.047619047619047616
1041,meklittn,1326545247971598336,DominicRaab,4764882552,4,0.047619047619047616
1042,shalashmuh,3044856195,DailyCaller,39308549,4,0.047619047619047616
1043,beharmaurice,1344511603505557504,MarkBird17,1126976456,4,0.047619047619047616
1044,meklittn,1326545247971598336,HelenClarkNZ,191849753,4,0.047619047619047616
1045,beharmaurice,1344511603505557504,witchhusband,30296165,4,0.047619047619047616
1046,simon_a_wood,182663887,zlj517,141627220,4,0.047619047619047616
1047,beharmaurice,1344511603505557504,vinaymishra1961,843173311127285760,4,0.047619047619047616
1048,senait_gidey,1345719993015676930,Blklivesmatter,1604931252,4,0.047619047619047616
1049,senait_gidey,1345719993015676930,UN,14159148,4,0.047619047619047616
1050,beharmaurice,1344511603505557504,PopRioRe,1147611055591497728,4,0.047619047619047616
1051,beharmaurice,1344511603505557504,RebeccaLMahan,14296615,4,0.047619047619047616
1052,beharmaurice,1344511603505557504,socorromarques5,552398067,4,0.047619047619047616
1053,beharmaurice,1344511603505557504,melo_zeno,1102784353271189504,4,0.047619047619047616
1054,meklittn,1326545247971598336,Haavisto,30931835,4,0.047619047619047616
1055,beharmaurice,1344511603505557504,saferprint,112934639,4,0.047619047619047616
1056,sidewestone,715948913451249664,Blklivesmatter,1604931252,4,0.047619047619047616
1057,safikhanmagical,1177579542573137921,USAndIndia,41533816,4,0.047619047619047616
1058,meklittn,1326545247971598336,FLOTUS,1349154719386775552,4,0.047619047619047616
1059,beharmaurice,1344511603505557504,milydj3,2482932857,4,0.047619047619047616
1060,beharmaurice,1344511603505557504,mibileo,89932286,4,0.047619047619047616
1061,bigdaddio29,233000837,BearBigBear44,859898833538396162,4,0.047619047619047616
1062,sarapik4,1329167790809485312,NobelPrize,16465385,4,0.047619047619047616
1063,mattical69,14501644,RepMarieNewman,1343578440977494018,4,0.047619047619047616
1064,stealthygeekfan,1264986939158982656,bonniemcfarlane,372872290,4,0.047619047619047616
1065,menchumfalls,1330893033307561986,BBCWorld,742143,4,0.047619047619047616
1066,safikhanmagical,1177579542573137921,sakshijoshii,105733665,4,0.047619047619047616
